"Building.Name","Units","month","Type","Value","SSP"
"HCK","kWh",11,"Domestic Hot Water",10531.0078927264,"SSP1"
"HCK","kWh",12,"Domestic Hot Water",10311.6118949613,"SSP1"
"HCK","kWh",2,"Domestic Hot Water",9653.42390166588,"SSP1"
"HCK","kWh",3,"Domestic Hot Water",10969.7998882567,"SSP1"
"HCK","kWh",4,"Domestic Hot Water",9872.81989943099,"SSP1"
"HCK","kWh",5,"Domestic Hot Water",10969.7998882567,"SSP1"
"HCK","kWh",6,"Domestic Hot Water",10531.0078927264,"SSP1"
"HCK","kWh",7,"Domestic Hot Water",10311.6118949613,"SSP1"
"HCK","kWh",8,"Domestic Hot Water",10969.7998882567,"SSP1"
"HCK","kWh",9,"Domestic Hot Water",10201.9138960787,"SSP1"
"OSB","kWh",1,"Domestic Hot Water",178.733598068635,"SSP1"
"OSB","kWh",10,"Domestic Hot Water",178.733598068635,"SSP1"
"OSB","kWh",11,"Domestic Hot Water",176.890983655556,"SSP1"
"OSB","kWh",12,"Domestic Hot Water",173.205754829399,"SSP1"
"OSB","kWh",2,"Domestic Hot Water",162.150068350927,"SSP1"
"OSB","kWh",3,"Domestic Hot Water",184.261441307871,"SSP1"
"OSB","kWh",4,"Domestic Hot Water",165.835297177084,"SSP1"
"OSB","kWh",5,"Domestic Hot Water",184.261441307871,"SSP1"
"OSB","kWh",6,"Domestic Hot Water",176.890983655556,"SSP1"
"OSB","kWh",7,"Domestic Hot Water",173.205754829399,"SSP1"
"OSB","kWh",8,"Domestic Hot Water",184.261441307871,"SSP1"
"OSB","kWh",9,"Domestic Hot Water",171.36314041632,"SSP1"
"HSBB","kWh",1,"Domestic Hot Water",26062.4671943984,"SSP1"
"HSBB","kWh",10,"Domestic Hot Water",26062.4671943984,"SSP1"
"HSBB","kWh",11,"Domestic Hot Water",25793.7819655902,"SSP1"
"HSBB","kWh",12,"Domestic Hot Water",25256.4115079738,"SSP1"
"HSBB","kWh",2,"Domestic Hot Water",23644.3001351244,"SSP1"
"HSBB","kWh",3,"Domestic Hot Water",26868.5228808231,"SSP1"
"HSBB","kWh",4,"Domestic Hot Water",24181.6705927408,"SSP1"
"HSBB","kWh",5,"Domestic Hot Water",26868.5228808232,"SSP1"
"HSBB","kWh",6,"Domestic Hot Water",25793.7819655902,"SSP1"
"HSBB","kWh",7,"Domestic Hot Water",25256.4115079738,"SSP1"
"HSBB","kWh",8,"Domestic Hot Water",26868.5228808231,"SSP1"
"HSBB","kWh",9,"Domestic Hot Water",24987.7262791655,"SSP1"
"OCN","kWh",1,"Domestic Hot Water",12686.9693033988,"SSP1"
"OCN","kWh",10,"Domestic Hot Water",12686.9693033988,"SSP1"
"OCN","kWh",11,"Domestic Hot Water",12556.1758054257,"SSP1"
"OCN","kWh",12,"Domestic Hot Water",12294.5888094793,"SSP1"
"OCN","kWh",2,"Domestic Hot Water",11509.8278216402,"SSP1"
"OCN","kWh",3,"Domestic Hot Water",13079.3497973184,"SSP1"
"OCN","kWh",4,"Domestic Hot Water",11771.4148175866,"SSP1"
"OCN","kWh",5,"Domestic Hot Water",13079.3497973184,"SSP1"
"OCN","kWh",6,"Domestic Hot Water",12556.1758054257,"SSP1"
"OCN","kWh",7,"Domestic Hot Water",12294.5888094793,"SSP1"
"OCN","kWh",8,"Domestic Hot Water",13079.3497973184,"SSP1"
"OCN","kWh",9,"Domestic Hot Water",12163.7953115061,"SSP1"
"OTB","kWh",1,"Domestic Hot Water",5001.89335474239,"SSP1"
"OTB","kWh",10,"Domestic Hot Water",5001.89335474239,"SSP1"
"OTB","kWh",11,"Domestic Hot Water",4950.32744386875,"SSP1"
"OTB","kWh",12,"Domestic Hot Water",4847.19562212148,"SSP1"
"OTB","kWh",2,"Domestic Hot Water",4537.80015687969,"SSP1"
"OTB","kWh",3,"Domestic Hot Water",5156.59108736328,"SSP1"
"OTB","kWh",4,"Domestic Hot Water",4640.93197862695,"SSP1"
"OTB","kWh",5,"Domestic Hot Water",5156.59108736328,"SSP1"
"OTB","kWh",6,"Domestic Hot Water",4950.32744386875,"SSP1"
"OTB","kWh",7,"Domestic Hot Water",4847.19562212148,"SSP1"
"OTB","kWh",8,"Domestic Hot Water",5156.59108736328,"SSP1"
"OTB","kWh",9,"Domestic Hot Water",4795.62971124785,"SSP1"
"OTS2","kWh",1,"Domestic Hot Water",559.180001027969,"SSP1"
"OTS2","kWh",10,"Domestic Hot Water",559.180001027969,"SSP1"
"OTS2","kWh",11,"Domestic Hot Water",553.41525874933,"SSP1"
"OTS2","kWh",12,"Domestic Hot Water",541.885774192053,"SSP1"
"OTS2","kWh",2,"Domestic Hot Water",507.29732052022,"SSP1"
"OTS2","kWh",3,"Domestic Hot Water",576.474227863886,"SSP1"
"OTS2","kWh",4,"Domestic Hot Water",518.826805077497,"SSP1"
"OTS2","kWh",5,"Domestic Hot Water",576.474227863886,"SSP1"
"OTS2","kWh",6,"Domestic Hot Water",553.41525874933,"SSP1"
"OTS2","kWh",7,"Domestic Hot Water",541.885774192053,"SSP1"
"OTS2","kWh",8,"Domestic Hot Water",576.474227863886,"SSP1"
"OTS2","kWh",9,"Domestic Hot Water",536.121031913414,"SSP1"
"HSI","kWh",1,"Domestic Hot Water",34103.0191188822,"SSP1"
"HSI","kWh",10,"Domestic Hot Water",34103.0191188822,"SSP1"
"HSI","kWh",11,"Domestic Hot Water",33751.4416021927,"SSP1"
"HSI","kWh",12,"Domestic Hot Water",33048.2865688137,"SSP1"
"HSI","kWh",2,"Domestic Hot Water",30938.8214686767,"SSP1"
"HSI","kWh",3,"Domestic Hot Water",35157.7516689508,"SSP1"
"HSI","kWh",4,"Domestic Hot Water",31641.9765020557,"SSP1"
"HSI","kWh",5,"Domestic Hot Water",35157.7516689508,"SSP1"
"HSI","kWh",6,"Domestic Hot Water",33751.4416021927,"SSP1"
"HSI","kWh",7,"Domestic Hot Water",33048.2865688137,"SSP1"
"HSI","kWh",8,"Domestic Hot Water",35157.7516689508,"SSP1"
"HSI","kWh",9,"Domestic Hot Water",32696.7090521242,"SSP1"
"HSF","kWh",1,"Domestic Hot Water",26987.2904715609,"SSP1"
"HSF","kWh",10,"Domestic Hot Water",26987.2904715609,"SSP1"
"HSF","kWh",11,"Domestic Hot Water",26709.0709821634,"SSP1"
"HSF","kWh",12,"Domestic Hot Water",26152.6320033683,"SSP1"
"HSF","kWh",2,"Domestic Hot Water",24483.3150669831,"SSP1"
"HSF","kWh",3,"Domestic Hot Water",27821.9489397535,"SSP1"
"HSF","kWh",4,"Domestic Hot Water",25039.7540457782,"SSP1"
"HSF","kWh",5,"Domestic Hot Water",27821.9489397535,"SSP1"
"HSF","kWh",6,"Domestic Hot Water",26709.0709821633,"SSP1"
"HSF","kWh",7,"Domestic Hot Water",26152.6320033683,"SSP1"
"HSF","kWh",8,"Domestic Hot Water",27821.9489397535,"SSP1"
"HSF","kWh",9,"Domestic Hot Water",25874.4125139707,"SSP1"
"HSH","kWh",1,"Domestic Hot Water",31944.0921781708,"SSP1"
"HSH","kWh",10,"Domestic Hot Water",31944.0921781708,"SSP1"
"HSH","kWh",11,"Domestic Hot Water",31614.7716402515,"SSP1"
"HSH","kWh",12,"Domestic Hot Water",30956.1305644129,"SSP1"
"HSH","kWh",2,"Domestic Hot Water",28980.2073368972,"SSP1"
"HSH","kWh",3,"Domestic Hot Water",32932.0537919286,"SSP1"
"HSH","kWh",4,"Domestic Hot Water",29638.8484127358,"SSP1"
"HSH","kWh",5,"Domestic Hot Water",32932.0537919286,"SSP1"
"HSH","kWh",6,"Domestic Hot Water",31614.7716402515,"SSP1"
"HSH","kWh",7,"Domestic Hot Water",30956.1305644129,"SSP1"
"HSH","kWh",8,"Domestic Hot Water",32932.0537919286,"SSP1"
"HSH","kWh",9,"Domestic Hot Water",30626.8100264936,"SSP1"
"UMSP","kWh",1,"Domestic Hot Water",51637.5826582339,"SSP1"
"UMSP","kWh",10,"Domestic Hot Water",51637.5826582339,"SSP1"
"UMSP","kWh",11,"Domestic Hot Water",51105.2364452624,"SSP1"
"UMSP","kWh",12,"Domestic Hot Water",50040.5440193195,"SSP1"
"UMSP","kWh",2,"Domestic Hot Water",46846.4667414905,"SSP1"
"UMSP","kWh",3,"Domestic Hot Water",53234.6212971483,"SSP1"
"UMSP","kWh",4,"Domestic Hot Water",47911.1591674334,"SSP1"
"UMSP","kWh",5,"Domestic Hot Water",53234.6212971483,"SSP1"
"UMSP","kWh",6,"Domestic Hot Water",51105.2364452624,"SSP1"
"UMSP","kWh",7,"Domestic Hot Water",50040.5440193194,"SSP1"
"UMSP","kWh",8,"Domestic Hot Water",53234.6212971483,"SSP1"
"UMSP","kWh",9,"Domestic Hot Water",49508.1978063479,"SSP1"
"SOCC","kWh",1,"Domestic Hot Water",20968.2677824118,"SSP1"
"SOCC","kWh",10,"Domestic Hot Water",20968.2677824118,"SSP1"
"SOCC","kWh",11,"Domestic Hot Water",20752.1000733147,"SSP1"
"SOCC","kWh",12,"Domestic Hot Water",20319.7646551207,"SSP1"
"SOCC","kWh",2,"Domestic Hot Water",19022.7584005385,"SSP1"
"SOCC","kWh",3,"Domestic Hot Water",21616.7709097029,"SSP1"
"SOCC","kWh",4,"Domestic Hot Water",19455.0938187326,"SSP1"
"SOCC","kWh",5,"Domestic Hot Water",21616.7709097029,"SSP1"
"SOCC","kWh",6,"Domestic Hot Water",20752.1000733148,"SSP1"
"SOCC","kWh",7,"Domestic Hot Water",20319.7646551207,"SSP1"
"SOCC","kWh",8,"Domestic Hot Water",21616.7709097029,"SSP1"
"SOCC","kWh",9,"Domestic Hot Water",20103.5969460237,"SSP1"
"HSJ","kWh",1,"Domestic Hot Water",24301.0197783471,"SSP1"
"HSJ","kWh",10,"Domestic Hot Water",24301.0197783471,"SSP1"
"HSJ","kWh",11,"Domestic Hot Water",24050.4938012507,"SSP1"
"HSJ","kWh",12,"Domestic Hot Water",23549.441847058,"SSP1"
"HSJ","kWh",2,"Domestic Hot Water",22046.2859844798,"SSP1"
"HSJ","kWh",3,"Domestic Hot Water",25052.5977096362,"SSP1"
"HSJ","kWh",4,"Domestic Hot Water",22547.3379386726,"SSP1"
"HSJ","kWh",5,"Domestic Hot Water",25052.5977096362,"SSP1"
"HSJ","kWh",6,"Domestic Hot Water",24050.4938012507,"SSP1"
"HSJ","kWh",7,"Domestic Hot Water",23549.441847058,"SSP1"
"HSJ","kWh",8,"Domestic Hot Water",25052.5977096362,"SSP1"
"HSJ","kWh",9,"Domestic Hot Water",23298.9158699616,"SSP1"
"HHL","kWh",1,"Domestic Hot Water",5349.25167341417,"SSP1"
"HHL","kWh",10,"Domestic Hot Water",5349.25167341417,"SSP1"
"HHL","kWh",11,"Domestic Hot Water",5294.10474894598,"SSP1"
"HHL","kWh",12,"Domestic Hot Water",5183.81090000961,"SSP1"
"HHL","kWh",2,"Domestic Hot Water",4852.92935320048,"SSP1"
"HHL","kWh",3,"Domestic Hot Water",5514.69244681873,"SSP1"
"HHL","kWh",4,"Domestic Hot Water",4963.22320213686,"SSP1"
"HHL","kWh",5,"Domestic Hot Water",5514.69244681873,"SSP1"
"HHL","kWh",6,"Domestic Hot Water",5294.10474894598,"SSP1"
"HHL","kWh",7,"Domestic Hot Water",5183.81090000961,"SSP1"
"HHL","kWh",8,"Domestic Hot Water",5514.69244681873,"SSP1"
"HHL","kWh",9,"Domestic Hot Water",5128.66397554142,"SSP1"
"OSS","kWh",1,"Domestic Hot Water",256.902621808778,"SSP1"
"OSS","kWh",10,"Domestic Hot Water",256.902621808778,"SSP1"
"OSS","kWh",11,"Domestic Hot Water",254.254141171574,"SSP1"
"OSS","kWh",12,"Domestic Hot Water",248.957179897167,"SSP1"
"OSS","kWh",2,"Domestic Hot Water",233.066296073943,"SSP1"
"OSS","kWh",3,"Domestic Hot Water",264.84806372039,"SSP1"
"OSS","kWh",4,"Domestic Hot Water",238.363257348351,"SSP1"
"OSS","kWh",5,"Domestic Hot Water",264.84806372039,"SSP1"
"OSS","kWh",6,"Domestic Hot Water",254.254141171574,"SSP1"
"OSS","kWh",7,"Domestic Hot Water",248.957179897167,"SSP1"
"OSS","kWh",8,"Domestic Hot Water",264.84806372039,"SSP1"
"OSS","kWh",9,"Domestic Hot Water",246.308699259963,"SSP1"
"HSG","kWh",1,"Domestic Hot Water",12053.7789425979,"SSP1"
"HSG","kWh",10,"Domestic Hot Water",12053.7789425979,"SSP1"
"HSG","kWh",11,"Domestic Hot Water",11929.5131803031,"SSP1"
"HSG","kWh",12,"Domestic Hot Water",11680.9816557134,"SSP1"
"HSG","kWh",2,"Domestic Hot Water",10935.3870819445,"SSP1"
"HSG","kWh",3,"Domestic Hot Water",12426.5762294824,"SSP1"
"HSG","kWh",4,"Domestic Hot Water",11183.9186065341,"SSP1"
"HSG","kWh",5,"Domestic Hot Water",12426.5762294824,"SSP1"
"HSG","kWh",6,"Domestic Hot Water",11929.5131803031,"SSP1"
"HSG","kWh",7,"Domestic Hot Water",11680.9816557134,"SSP1"
"HSG","kWh",8,"Domestic Hot Water",12426.5762294824,"SSP1"
"HSG","kWh",9,"Domestic Hot Water",11556.7158934186,"SSP1"
"HSK","kWh",1,"Domestic Hot Water",34863.8805389343,"SSP1"
"HSK","kWh",10,"Domestic Hot Water",34863.8805389343,"SSP1"
"HSK","kWh",11,"Domestic Hot Water",34504.4590900793,"SSP1"
"HSK","kWh",12,"Domestic Hot Water",33785.6161923693,"SSP1"
"HSK","kWh",2,"Domestic Hot Water",31629.0874992393,"SSP1"
"HSK","kWh",3,"Domestic Hot Water",35942.1448854993,"SSP1"
"HSK","kWh",4,"Domestic Hot Water",32347.9303969493,"SSP1"
"HSK","kWh",5,"Domestic Hot Water",35942.1448854993,"SSP1"
"HSK","kWh",6,"Domestic Hot Water",34504.4590900793,"SSP1"
"HSK","kWh",7,"Domestic Hot Water",33785.6161923693,"SSP1"
"HSK","kWh",8,"Domestic Hot Water",35942.1448854993,"SSP1"
"HSK","kWh",9,"Domestic Hot Water",33426.1947435143,"SSP1"
"CHCL","kWh",1,"Domestic Hot Water",12511.919842145,"SSP1"
"CHCL","kWh",10,"Domestic Hot Water",12511.919842145,"SSP1"
"CHCL","kWh",11,"Domestic Hot Water",12382.930977793,"SSP1"
"CHCL","kWh",12,"Domestic Hot Water",12124.953249089,"SSP1"
"CHCL","kWh",2,"Domestic Hot Water",11351.0200629769,"SSP1"
"CHCL","kWh",3,"Domestic Hot Water",12898.886435201,"SSP1"
"CHCL","kWh",4,"Domestic Hot Water",11608.9977916809,"SSP1"
"CHCL","kWh",5,"Domestic Hot Water",12898.886435201,"SSP1"
"CHCL","kWh",6,"Domestic Hot Water",12382.930977793,"SSP1"
"CHCL","kWh",7,"Domestic Hot Water",12124.953249089,"SSP1"
"CHCL","kWh",8,"Domestic Hot Water",12898.886435201,"SSP1"
"CHCL","kWh",9,"Domestic Hot Water",11995.964384737,"SSP1"
"SPG","kWh",1,"Domestic Hot Water",35172.0755025786,"SSP1"
"SPG","kWh",10,"Domestic Hot Water",35172.0755025786,"SSP1"
"SPG","kWh",11,"Domestic Hot Water",34809.4767860572,"SSP1"
"SPG","kWh",12,"Domestic Hot Water",34084.2793530143,"SSP1"
"SPG","kWh",2,"Domestic Hot Water",31908.6870538858,"SSP1"
"SPG","kWh",3,"Domestic Hot Water",36259.8716521429,"SSP1"
"SPG","kWh",4,"Domestic Hot Water",32633.8844869286,"SSP1"
"SPG","kWh",5,"Domestic Hot Water",36259.8716521429,"SSP1"
"SPG","kWh",6,"Domestic Hot Water",34809.4767860572,"SSP1"
"SPG","kWh",7,"Domestic Hot Water",34084.2793530143,"SSP1"
"SPG","kWh",8,"Domestic Hot Water",36259.8716521429,"SSP1"
"SPG","kWh",9,"Domestic Hot Water",33721.6806364929,"SSP1"
"HSD","kWh",1,"Domestic Hot Water",30284.1085375205,"SSP1"
"HSD","kWh",10,"Domestic Hot Water",30284.1085375205,"SSP1"
"HSD","kWh",11,"Domestic Hot Water",29971.90123301,"SSP1"
"HSD","kWh",12,"Domestic Hot Water",29347.486623989,"SSP1"
"HSD","kWh",2,"Domestic Hot Water",27474.2427969258,"SSP1"
"HSD","kWh",3,"Domestic Hot Water",31220.7304510521,"SSP1"
"HSD","kWh",4,"Domestic Hot Water",28098.6574059469,"SSP1"
"HSD","kWh",5,"Domestic Hot Water",31220.7304510521,"SSP1"
"HSD","kWh",6,"Domestic Hot Water",29971.90123301,"SSP1"
"HSD","kWh",7,"Domestic Hot Water",29347.486623989,"SSP1"
"HSD","kWh",8,"Domestic Hot Water",31220.7304510521,"SSP1"
"HSD","kWh",9,"Domestic Hot Water",29035.2793194784,"SSP1"
"OCE","kWh",1,"Domestic Hot Water",4707.92295638074,"SSP1"
"OCE","kWh",10,"Domestic Hot Water",4707.92295638074,"SSP1"
"OCE","kWh",11,"Domestic Hot Water",4659.38766817063,"SSP1"
"OCE","kWh",12,"Domestic Hot Water",4562.31709175041,"SSP1"
"OCE","kWh",2,"Domestic Hot Water",4271.10536248975,"SSP1"
"OCE","kWh",3,"Domestic Hot Water",4853.52882101107,"SSP1"
"OCE","kWh",4,"Domestic Hot Water",4368.17593890997,"SSP1"
"OCE","kWh",5,"Domestic Hot Water",4853.52882101107,"SSP1"
"OCE","kWh",6,"Domestic Hot Water",4659.38766817063,"SSP1"
"OCE","kWh",7,"Domestic Hot Water",4562.31709175041,"SSP1"
"OCE","kWh",8,"Domestic Hot Water",4853.52882101107,"SSP1"
"OCE","kWh",9,"Domestic Hot Water",4513.7818035403,"SSP1"
"CHSB","kWh",1,"Domestic Hot Water",1942.2473792348,"SSP1"
"CHSB","kWh",10,"Domestic Hot Water",1942.2473792348,"SSP1"
"CHSB","kWh",11,"Domestic Hot Water",1922.22421037671,"SSP1"
"CHSB","kWh",12,"Domestic Hot Water",1882.17787266053,"SSP1"
"CHSB","kWh",2,"Domestic Hot Water",1762.03885951199,"SSP1"
"CHSB","kWh",3,"Domestic Hot Water",2002.31688580908,"SSP1"
"CHSB","kWh",4,"Domestic Hot Water",1802.08519722817,"SSP1"
"CHSB","kWh",5,"Domestic Hot Water",2002.31688580908,"SSP1"
"CHSB","kWh",6,"Domestic Hot Water",1922.22421037671,"SSP1"
"CHSB","kWh",7,"Domestic Hot Water",1882.17787266053,"SSP1"
"CHSB","kWh",8,"Domestic Hot Water",2002.31688580908,"SSP1"
"CHSB","kWh",9,"Domestic Hot Water",1862.15470380244,"SSP1"
"UW MEDICAL CENTER","kWh",1,"Domestic Hot Water",335957.785164882,"SSP1"
"UW MEDICAL CENTER","kWh",10,"Domestic Hot Water",335957.785164882,"SSP1"
"UW MEDICAL CENTER","kWh",11,"Domestic Hot Water",332494.302843595,"SSP1"
"UW MEDICAL CENTER","kWh",12,"Domestic Hot Water",325567.33820102,"SSP1"
"UW MEDICAL CENTER","kWh",2,"Domestic Hot Water",304786.444273296,"SSP1"
"UW MEDICAL CENTER","kWh",3,"Domestic Hot Water",346348.232128745,"SSP1"
"UW MEDICAL CENTER","kWh",4,"Domestic Hot Water",311713.40891587,"SSP1"
"UW MEDICAL CENTER","kWh",5,"Domestic Hot Water",346348.232128745,"SSP1"
"UW MEDICAL CENTER","kWh",6,"Domestic Hot Water",332494.302843595,"SSP1"
"UW MEDICAL CENTER","kWh",7,"Domestic Hot Water",325567.33820102,"SSP1"
"UW MEDICAL CENTER","kWh",8,"Domestic Hot Water",346348.232128745,"SSP1"
"UW MEDICAL CENTER","kWh",9,"Domestic Hot Water",322103.855879732,"SSP1"
"UMCU","kWh",1,"Domestic Hot Water",1776.78621454158,"SSP1"
"UMCU","kWh",10,"Domestic Hot Water",1776.78621454158,"SSP1"
"UMCU","kWh",11,"Domestic Hot Water",1758.46883088651,"SSP1"
"UMCU","kWh",12,"Domestic Hot Water",1721.83406357638,"SSP1"
"UMCU","kWh",2,"Domestic Hot Water",1611.92976164597,"SSP1"
"UMCU","kWh",3,"Domestic Hot Water",1831.73836550678,"SSP1"
"UMCU","kWh",4,"Domestic Hot Water",1648.56452895611,"SSP1"
"UMCU","kWh",5,"Domestic Hot Water",1831.73836550679,"SSP1"
"UMCU","kWh",6,"Domestic Hot Water",1758.46883088651,"SSP1"
"UMCU","kWh",7,"Domestic Hot Water",1721.83406357638,"SSP1"
"UMCU","kWh",8,"Domestic Hot Water",1831.73836550678,"SSP1"
"UMCU","kWh",9,"Domestic Hot Water",1703.51667992131,"SSP1"
"CHSC","kWh",1,"Equipment",29650.5526534269,"SSP1"
"CHSC","kWh",10,"Equipment",29650.5526534269,"SSP1"
"CHSC","kWh",11,"Equipment",29401.3883454149,"SSP1"
"CHSC","kWh",12,"Equipment",28653.8954213789,"SSP1"
"CHSC","kWh",2,"Equipment",26909.745265295,"SSP1"
"CHSC","kWh",3,"Equipment",30647.2098854748,"SSP1"
"CHSC","kWh",4,"Equipment",27408.0738813189,"SSP1"
"CHSC","kWh",5,"Equipment",30647.2098854748,"SSP1"
"CHSC","kWh",6,"Equipment",29401.3883454148,"SSP1"
"CHSC","kWh",7,"Equipment",28653.8954213789,"SSP1"
"CHSC","kWh",8,"Equipment",30647.2098854748,"SSP1"
"CHSC","kWh",9,"Equipment",28404.7311133669,"SSP1"
"PBB","kWh",1,"Equipment",76237.5625452274,"SSP1"
"PBB","kWh",10,"Equipment",76237.5625452274,"SSP1"
"PBB","kWh",11,"Equipment",75596.9107591331,"SSP1"
"PBB","kWh",12,"Equipment",73674.9554008502,"SSP1"
"PBB","kWh",2,"Equipment",69190.3928981896,"SSP1"
"PBB","kWh",3,"Equipment",78800.1696896048,"SSP1"
"PBB","kWh",4,"Equipment",70471.6964703783,"SSP1"
"PBB","kWh",5,"Equipment",78800.1696896048,"SSP1"
"PBB","kWh",6,"Equipment",75596.910759133,"SSP1"
"PBB","kWh",7,"Equipment",73674.9554008501,"SSP1"
"PBB","kWh",8,"Equipment",78800.1696896048,"SSP1"
"PBB","kWh",9,"Equipment",73034.3036147558,"SSP1"
"GNOM","kWh",1,"Equipment",29902.3189506427,"SSP1"
"GNOM","kWh",10,"Equipment",29902.3189506427,"SSP1"
"GNOM","kWh",11,"Equipment",29651.0389594608,"SSP1"
"GNOM","kWh",12,"Equipment",28897.1989859153,"SSP1"
"GNOM","kWh",2,"Equipment",27138.2390476421,"SSP1"
"GNOM","kWh",3,"Equipment",30907.4389153702,"SSP1"
"GNOM","kWh",4,"Equipment",27640.7990300059,"SSP1"
"GNOM","kWh",5,"Equipment",30907.4389153702,"SSP1"
"GNOM","kWh",6,"Equipment",29651.0389594608,"SSP1"
"GNOM","kWh",7,"Equipment",28897.1989859152,"SSP1"
"GNOM","kWh",8,"Equipment",30907.4389153702,"SSP1"
"GNOM","kWh",9,"Equipment",28645.9189947334,"SSP1"
"HST","kWh",1,"Equipment",144835.220311659,"SSP1"
"HST","kWh",10,"Equipment",144835.220311659,"SSP1"
"HST","kWh",11,"Equipment",143618.117619964,"SSP1"
"HST","kWh",12,"Equipment",139966.809544881,"SSP1"
"HST","kWh",2,"Equipment",131447.090703018,"SSP1"
"HST","kWh",3,"Equipment",149703.631078437,"SSP1"
"HST","kWh",4,"Equipment",133881.296086408,"SSP1"
"HST","kWh",5,"Equipment",149703.631078437,"SSP1"
"HST","kWh",6,"Equipment",143618.117619964,"SSP1"
"HST","kWh",7,"Equipment",139966.809544881,"SSP1"
"HST","kWh",8,"Equipment",149703.631078437,"SSP1"
"HST","kWh",9,"Equipment",138749.706853186,"SSP1"
"BIOE","kWh",1,"Equipment",18903.5710947612,"SSP1"
"BIOE","kWh",10,"Equipment",18903.5710947612,"SSP1"
"BIOE","kWh",11,"Equipment",18744.7175561497,"SSP1"
"BIOE","kWh",12,"Equipment",18268.1569403154,"SSP1"
"BIOE","kWh",2,"Equipment",17156.1821700354,"SSP1"
"BIOE","kWh",3,"Equipment",19538.9852492069,"SSP1"
"BIOE","kWh",4,"Equipment",17473.8892472582,"SSP1"
"BIOE","kWh",5,"Equipment",19538.9852492069,"SSP1"
"BIOE","kWh",6,"Equipment",18744.7175561497,"SSP1"
"BIOE","kWh",7,"Equipment",18268.1569403154,"SSP1"
"BIOE","kWh",8,"Equipment",19538.9852492069,"SSP1"
"BIOE","kWh",9,"Equipment",18109.303401704,"SSP1"
"MSB","kWh",1,"Equipment",12009.1054330804,"SSP1"
"MSB","kWh",10,"Equipment",12009.1054330804,"SSP1"
"MSB","kWh",11,"Equipment",11908.1885807016,"SSP1"
"MSB","kWh",12,"Equipment",11605.4380235651,"SSP1"
"MSB","kWh",2,"Equipment",10899.0200569133,"SSP1"
"MSB","kWh",3,"Equipment",12412.7728425957,"SSP1"
"MSB","kWh",4,"Equipment",11100.853761671,"SSP1"
"MSB","kWh",5,"Equipment",12412.7728425957,"SSP1"
"MSB","kWh",6,"Equipment",11908.1885807016,"SSP1"
"MSB","kWh",7,"Equipment",11605.4380235651,"SSP1"
"MSB","kWh",8,"Equipment",12412.7728425957,"SSP1"
"MSB","kWh",9,"Equipment",11504.5211711863,"SSP1"
"HSE","kWh",1,"Equipment",22929.8066865435,"SSP1"
"HSE","kWh",10,"Equipment",22929.8066865435,"SSP1"
"HSE","kWh",11,"Equipment",22737.1192353961,"SSP1"
"HSE","kWh",12,"Equipment",22159.0568819539,"SSP1"
"HSE","kWh",2,"Equipment",20810.2447239219,"SSP1"
"HSE","kWh",3,"Equipment",23700.5564911332,"SSP1"
"HSE","kWh",4,"Equipment",21195.6196262167,"SSP1"
"HSE","kWh",5,"Equipment",23700.5564911332,"SSP1"
"HSE","kWh",6,"Equipment",22737.1192353961,"SSP1"
"HSE","kWh",7,"Equipment",22159.0568819538,"SSP1"
"HSE","kWh",8,"Equipment",23700.5564911332,"SSP1"
"HSE","kWh",9,"Equipment",21966.3694308064,"SSP1"
"HSC","kWh",1,"Equipment",15499.4372132164,"SSP1"
"HSC","kWh",10,"Equipment",15499.4372132164,"SSP1"
"HSC","kWh",11,"Equipment",15369.1898416768,"SSP1"
"HSC","kWh",12,"Equipment",14978.4477270579,"SSP1"
"HSC","kWh",2,"Equipment",14066.7161262804,"SSP1"
"HSC","kWh",3,"Equipment",16020.4266993749,"SSP1"
"HSC","kWh",4,"Equipment",14327.2108693597,"SSP1"
"HSC","kWh",5,"Equipment",16020.4266993749,"SSP1"
"HSC","kWh",6,"Equipment",15369.1898416768,"SSP1"
"HSC","kWh",7,"Equipment",14978.4477270579,"SSP1"
"HSC","kWh",8,"Equipment",16020.4266993749,"SSP1"
"HSC","kWh",9,"Equipment",14848.2003555182,"SSP1"
"OTS","kWh",1,"Equipment",208.154002419064,"SSP1"
"OTS","kWh",10,"Equipment",208.154002419064,"SSP1"
"OTS","kWh",11,"Equipment",206.404809121425,"SSP1"
"OTS","kWh",12,"Equipment",201.157229228508,"SSP1"
"OTS","kWh",2,"Equipment",188.912876145033,"SSP1"
"OTS","kWh",3,"Equipment",215.150775609621,"SSP1"
"OTS","kWh",4,"Equipment",192.411262740312,"SSP1"
"OTS","kWh",5,"Equipment",215.150775609621,"SSP1"
"OTS","kWh",6,"Equipment",206.404809121425,"SSP1"
"OTS","kWh",7,"Equipment",201.157229228508,"SSP1"
"OTS","kWh",8,"Equipment",215.150775609621,"SSP1"
"OTS","kWh",9,"Equipment",199.408035930868,"SSP1"
"HCK","kWh",1,"Equipment",18826.1303170795,"SSP1"
"HCK","kWh",10,"Equipment",18826.1303170795,"SSP1"
"HCK","kWh",11,"Equipment",18667.9275413057,"SSP1"
"HCK","kWh",12,"Equipment",18193.3192139844,"SSP1"
"HCK","kWh",2,"Equipment",17085.899783568,"SSP1"
"HCK","kWh",3,"Equipment",19458.9414201746,"SSP1"
"HCK","kWh",4,"Equipment",17402.3053351155,"SSP1"
